ID,NAME,ADDR,X,Y,T_CNT,T_M_CNT,T_F_CNT,S_CNT,S_M_CNT,S_F_CNT,C_CNT,L1_C_CNT,L2_C_CNT,L3_C_CNT,STU_CNT,STU_M_CNT,STU_F_CNT,L1_STU_M_CNT,L1_STU_F_CNT,L2_STU_M_CNT,L2_STU_F_CNT,L3_STU_M_CNT,L3_STU_F_CNT,G_STU_CNT,G_STU_M_CNT,G_STU_F_CNT,NA_STU_CNT,NA_STU_M_CNT,NA_STU_F_CNT,SL_AREA,SB_AREA,AU_CNT,AU_AREA,CR_CNT,CR_AREA,INFO_TIME
識別碼,名稱,地址,X坐標,Y坐標,國中專任教師數,國中男專任教師數,國中女專任教師數,國中職員數,國中男職員數,國中女職員數,國中班級數,國中一年級班級數,國中二年級班級數,國中三年級班級數,國中學生數,國中男學生數,國中女學生數,國中一年級男學生數,國中一年級女學生數,國中二年級男學生數,國中二年級女學生數,國中三年級男學生數,國中三年級女學生數,國中上學年畢業生數,國中上學年男畢業生數,國中上學年女畢業生數,國中原住民學生數,國中男原住民學生數,國中女原住民學生數,國中校地面積,國中校舍面積,國中禮堂座數,國中禮堂面積,國中教室間數,國中教室面積,資料時間
353502,市立古亭國中,[100]臺北市中正區永功里中華路二段465號,301532.448,2768606.467,55,14,41,14,0,14,18,6,6,6,453,220,233,85,81,62,71,73,81,160,80,80,11,5,6,16534,18405,1,0,47,0,112Y
353503,市立南門國中,[100]臺北市中正區南門里廣州街6號,301373.683,2769776.291,132,30,102,20,3,17,50,17,16,17,1362,732,630,251,221,257,202,224,207,490,235,255,8,6,2,30385,24673,1,0,84,0,112Y
353504,市立弘道國中,[100]臺北市中正區建國里公園路21號,301998.463,2770035.028,109,31,78,18,4,14,42,14,14,14,1157,605,552,197,192,194,183,214,177,401,207,194,2,2,0,22407,29836,2,0,76,0,112Y
353505,市立中正國中,[100]臺北市中正區新營里愛國東路158號,302685.477,2769460.382,169,37,132,23,5,18,66,22,22,22,2154,1137,1017,393,344,345,331,399,342,734,398,336,10,5,5,15986,28809,1,0,87,0,112Y
361301,私立靜修高中附設國中,[103]臺北市大同區雙連里寧夏路59號,301997.439,2772290.923,0,0,0,0,0,0,9,3,3,3,353,146,207,53,70,48,69,45,68,130,48,82,1,0,1,0,0,0,0,0,0,112Y
363302,市立成淵高中附設國中,[103]臺北市大同區承德路二段235號,302314.607,2772664.785,0,0,0,0,0,0,30,10,10,10,812,449,363,137,121,157,115,155,127,320,170,150,7,3,4,0,0,0,0,0,0,112Y
363501,市立建成國中,[103]臺北市大同區建泰里長安西路37之1號,302437.304,2771457.038,61,21,40,13,2,11,21,7,7,7,527,263,264,78,88,90,84,95,92,173,87,86,2,1,1,17254,41149,1,0,69,0,112Y
363502,市立忠孝國中,[103]臺北市大同區玉泉里西寧北路32號,301283.61,2771548.609,56,19,37,14,3,11,18,6,6,6,469,252,217,83,61,88,64,81,92,173,98,75,7,4,3,17356,16403,1,0,46,0,112Y
363504,市立民權國中,[103]臺北市大同區隆和里重慶北路三段1號,301848.24,2772916.532,75,20,55,15,1,14,26,9,8,9,682,343,339,106,107,126,114,111,118,230,112,118,10,4,6,10372,11107,0,0,48,0,112Y
363506,市立蘭州國中,[103]臺北市大同區至聖里大龍街187巷1號,302133.364,2773555.42,31,8,23,9,2,7,9,3,3,3,258,147,111,52,33,36,44,59,34,93,47,46,3,1,2,24834,15333,0,0,20,0,112Y
363507,市立重慶國中,[103]臺北市大同區重慶里敦煌路19號,302245.688,2774287.881,57,14,43,13,1,12,19,6,6,7,344,209,135,73,36,60,49,76,50,160,87,73,8,5,3,16165,15625,0,0,52,0,112Y
373302,市立大理高中附設國中,[108]臺北市萬華區綠堤里長順街2號,299579.655,2769289.117,0,0,0,0,0,0,12,4,4,4,243,150,93,49,27,46,32,55,34,84,58,26,20,14,6,0,0,0,0,0,0,112Y
373501,市立萬華國中,[108]臺北市萬華區日善里西藏路201號,300327.513,2769099.967,102,27,75,19,3,16,36,12,12,12,670,352,318,104,94,126,124,122,100,250,131,119,10,4,6,36267,55425,1,0,85,0,112Y
373503,市立雙園國中,[108]臺北市萬華區和德里興義街2號,299724.628,2768928.146,41,13,28,12,1,11,13,4,4,5,165,58,107,19,42,18,30,21,35,73,30,43,9,2,7,16605,23687,0,0,51,0,112Y
373505,市立龍山國中,[108]臺北市萬華區富福里南寧路46號,300919.648,2769866.965,64,13,51,14,0,14,22,7,7,8,463,248,215,91,81,76,55,81,79,201,111,90,7,6,1,26051,17532,1,0,55,0,112Y
380301,國立政大附中附設國中,[116]臺北市文山區政大里政大一街353號,309154.704,2764489.005,0,0,0,0,0,0,15,5,5,5,436,226,210,68,77,85,62,73,71,141,52,89,2,1,1,0,0,0,0,0,0,112Y
381301,私立東山高中附設國中,[116]臺北市文山區老泉里老泉街26巷3號,306634.695,2763034.769,0,0,0,0,0,0,42,14,14,14,1803,1036,767,364,260,340,266,332,241,611,368,243,3,2,1,0,0,0,0,0,0,112Y
381304,私立再興中學附設國中,[116]臺北市文山區明義里興隆路4段2號,306441.73,2764835.846,0,0,0,0,0,0,24,8,8,8,1038,572,466,198,161,183,149,191,156,351,201,150,1,1,0,0,0,0,0,0,0,112Y
381305,私立景文高中附設國中,[116]臺北市文山區木新里保儀路127號,307280.114,2764276.822,0,0,0,0,0,0,12,4,4,4,308,159,149,56,49,43,46,60,54,123,78,45,0,0,0,0,0,0,0,0,0,112Y
381306,私立靜心高中附設國中,[116]臺北市文山區興福里興隆路二段46號,305182.127,2765773.619,0,0,0,0,0,0,18,6,6,6,797,365,432,119,157,116,144,130,131,254,127,127,6,4,2,0,0,0,0,0,0,112Y
383302,市立萬芳高中附設國中,[116]臺北市文山區興光里興隆路三段115巷1號,306403.693,2765955.696,0,0,0,0,0,0,19,6,6,7,354,178,176,63,49,56,59,59,68,139,70,69,13,4,9,0,0,0,0,0,0,112Y
383501,市立木柵國中,[116]臺北市文山區木柵里木柵路三段102巷12號,307308.623,2764510.122,56,18,38,14,2,12,18,6,6,6,475,257,218,88,78,94,75,75,65,173,76,97,9,6,3,11700,9280,0,0,48,0,112Y
383502,市立實踐國中,[116]臺北市文山區樟林里辛亥路七段67號,306003.327,2764057.427,73,12,61,12,2,10,25,8,8,9,645,331,314,104,117,100,82,127,115,249,119,130,13,5,8,22824,19223,1,0,53,0,112Y
383503,市立北政國中,[116]臺北市文山區指南里指南路三段2巷14號,308378.409,2764228.313,38,10,28,13,3,10,12,4,4,4,239,118,121,41,37,28,36,49,48,102,59,43,4,1,3,15246,4147,0,0,18,0,112Y
383504,市立景美國中,[116]臺北市文山區景華里景中街27號,304808.3,2765113.424,104,31,73,19,3,16,38,13,12,13,1095,538,557,189,186,178,169,171,202,376,201,175,9,4,5,21229,15782,1,0,73,0,112Y
383505,市立興福國中,[116]臺北市文山區興旺里福興路80號,305489.453,2766432.746,24,5,19,9,2,7,7,2,2,3,116,80,36,25,14,24,8,31,14,45,33,12,34,29,5,15643,12116,1,0,32,0,112Y
383507,市立景興國中,[116]臺北市文山區景華里景興路46巷2號,304948.501,2765465.873,114,29,85,20,4,16,42,14,14,14,1250,646,604,219,205,209,203,218,196,421,242,179,8,2,6,15609,23304,1,0,82,0,112Y
393301,市立南港高中附設國中,[115]臺北市南港區西新里向陽路21號,310039.314,2771722.692,0,0,0,0,0,0,29,10,10,9,657,340,317,115,120,103,87,122,110,251,134,117,22,9,13,0,0,0,0,0,0,112Y
393501,市立誠正國中,[115]臺北市南港區新富里富康街1巷24號,312429.507,2771913.893,96,37,59,17,6,11,33,11,11,11,765,422,343,148,123,143,98,131,122,254,136,118,14,9,5,30069,25072,1,0,71,0,112Y
393503,市立成德國中,[115]臺北市南港區成福里東新街108巷23號,309311.709,2770897.499,41,12,29,11,1,10,13,4,4,5,250,134,116,48,30,39,40,47,46,111,54,57,4,2,2,26226,28320,1,0,40,0,112Y
400144,國立臺灣戲曲學院附設國中,[114]臺北市內湖區湖濱里內湖路二段177號,309171.879,2774929.583,0,0,0,0,0,0,15,5,5,5,183,75,108,21,34,27,36,27,38,69,19,50,13,7,6,0,0,0,0,0,0,112Y
401302,私立方濟中學附設國中,[114]臺北市內湖區紫星里成功路三段61號,309536.402,2774471.732,0,0,0,0,0,0,3,0,0,3,28,21,7,0,0,0,0,21,7,45,38,7,0,0,0,0,0,0,0,0,0,112Y
401303,私立達人高中附設國中,[114]臺北市內湖區湖濱里內湖路二段314號,309276.975,2774906.71,0,0,0,0,0,0,14,5,4,5,367,38,329,38,113,0,92,0,124,168,0,168,4,0,4,0,0,0,0,0,0,112Y
403501,市立內湖國中,[114]臺北市內湖區紫陽里陽光街1號,309389.25,2774434.95,88,32,56,14,3,11,30,10,10,10,727,394,333,130,118,117,98,147,117,246,136,110,10,3,7,42887,18390,1,0,71,0,112Y
403502,市立麗山國中,[114]臺北市內湖區港都里內湖路一段629巷42號,308021.063,2774954.986,159,34,125,23,0,23,60,20,20,20,1769,956,813,297,283,324,259,335,271,611,325,286,9,5,4,20713,22184,1,0,88,0,112Y
403503,市立三民國中,[114]臺北市內湖區湖興里民權東路六段45號,309145.358,2773566.894,56,20,36,14,3,11,18,6,6,6,519,260,259,93,83,74,100,93,76,159,80,79,11,4,7,40559,27887,1,0,53,0,112Y
403504,市立西湖實驗國中,[114]臺北市內湖區西湖里環山路一段27號,307059.983,2775404.449,36,14,22,13,2,11,11,4,4,3,184,127,57,48,24,33,12,46,21,76,51,25,2,0,2,23493,22089,1,0,44,0,112Y
403505,市立東湖國中,[114]臺北市內湖區樂康里康樂街131號,312496.888,2773925.336,94,22,72,18,3,15,33,11,11,11,925,500,425,183,148,132,131,185,146,305,175,130,17,11,6,20206,25635,1,0,69,0,112Y
403506,市立明湖國中,[114]臺北市內湖區葫洲里康寧路三段60號,311608.924,2773741.364,154,44,110,22,4,18,58,19,20,19,1627,846,781,269,262,278,261,299,258,593,318,275,38,15,23,17252,61385,1,0,90,0,112Y
411301,私立泰北高中附設國中,[111]臺北市士林區福林里福林路240號,303863.523,2776679.823,0,0,0,0,0,0,3,1,1,1,49,30,19,14,8,7,5,9,6,17,8,9,3,2,1,0,0,0,0,0,0,112Y
411302,私立衛理女中附設國中,[111]臺北市士林區臨溪里至善路二段321號,305700.167,2777158.723,0,0,0,0,0,0,21,7,7,7,789,0,789,0,280,0,263,0,246,269,0,269,3,0,3,0,0,0,0,0,0,112Y
411303,私立華興中學附設國中,[111]臺北市士林區芝山里仰德大道1段101號,304281.157,2777471.952,0,0,0,0,0,0,21,7,7,7,812,534,278,189,86,185,97,160,95,282,178,104,3,1,2,0,0,0,0,0,0,112Y
413301,市立陽明高中附設國中,[111]臺北市士林區後港里中正路510號,302168.313,2776051.065,0,0,0,0,0,0,18,6,6,6,512,275,237,91,79,87,84,97,74,170,84,86,7,3,4,0,0,0,0,0,0,112Y
413302,市立百齡高中附設國中,[111]臺北市士林區義信里承德路4段177號,302759.734,2775517.653,0,0,0,0,0,0,29,10,10,9,702,337,365,105,108,111,131,121,126,234,114,120,11,5,6,0,0,0,0,0,0,112Y
413501,市立士林國中,[111]臺北市士林區福德里中正路345號,302708.504,2776330.012,67,20,47,14,3,11,23,7,8,8,509,268,241,91,99,79,66,98,76,198,106,92,12,8,4,16977,14791,1,0,62,0,112Y
413502,市立蘭雅國中,[111]臺北市士林區三玉里忠誠路二段51號,303557.416,2778131.266,122,29,93,20,4,16,44,15,14,15,1159,642,517,197,169,211,171,234,177,389,206,183,7,6,1,21887,23896,1,0,74,0,112Y
413504,市立至善國中,[111]臺北市士林區臨溪里至善路二段360號,306023.279,2777364.086,31,11,20,10,1,9,9,3,3,3,126,76,50,24,12,19,16,33,22,45,31,14,5,2,3,21410,9601,1,0,27,0,112Y
413505,市立格致國中,[111]臺北市士林區陽明里仰德大道四段75號,305136.608,2780411.38,25,8,17,11,5,6,6,2,2,2,72,39,33,7,10,16,6,16,17,16,8,8,1,0,1,27198,5914,1,0,23,0,112Y
413506,市立福安國中,[111]臺北市士林區福安里延平北路七段250號,299156.925,2777313.856,32,15,17,11,5,6,9,2,3,4,112,60,52,20,14,15,18,25,20,43,23,20,3,2,1,25562,18198,0,0,56,0,112Y
413508,市立天母國中,[111]臺北市士林區三玉里天母東路120號,304268.723,2778950.689,135,36,99,19,6,13,51,17,17,17,1235,655,580,215,204,222,188,218,188,471,257,214,11,8,3,22942,37801,1,0,106,0,112Y
421301,私立薇閣高中附設國中,[112]臺北市北投區中心里珠海路50號,300873.746,2781374.829,0,0,0,0,0,0,39,13,13,13,1817,932,885,306,311,304,269,322,305,592,307,285,2,0,2,0,0,0,0,0,0,112Y
421302,臺北市幼華高中附設國中,[112]臺北市北投區大同里北投路二段55號,300085.185,2780670.138,0,0,0,0,0,0,12,4,4,4,392,210,182,76,68,59,65,75,49,110,64,46,0,0,0,0,0,0,0,0,0,112Y
421303,私立奎山實驗高級中學附設國中,[112]臺北市北投區榮華里明德路200號,302647.4924,2778390.139,0,0,0,0,0,0,6,2,2,2,139,79,60,24,14,24,26,31,20,48,27,21,0,0,0,0,0,0,0,0,0,112Y
423501,市立北投國中,[112]臺北市北投區溫泉里溫泉路62號,300842.124,2780767.071,82,28,54,16,2,14,28,9,9,10,523,264,259,93,91,86,86,85,82,209,90,119,15,3,12,19585,29888,0,0,73,0,112Y
423502,市立新民國中,[112]臺北市北投區林泉里新民路10號,301074.109,2781256.057,37,14,23,13,1,12,12,4,4,4,218,137,81,46,28,44,21,47,32,67,35,32,7,4,3,42640,16139,1,0,43,0,112Y
423503,市立明德國中,[112]臺北市北投區建民里明德路50號,302273.725,2777791.478,104,26,78,20,2,18,36,12,12,12,1067,602,465,197,167,204,150,201,148,349,190,159,14,7,7,20098,18548,1,0,68,0,112Y
423504,市立桃源國中,[112]臺北市北投區一德里中央北路四段48號,298131.04,2780782.927,44,16,28,13,2,11,14,5,4,5,271,155,116,42,44,53,35,60,37,99,55,44,6,3,3,32072,20561,1,0,38,0,112Y
423505,市立石牌國中,[112]臺北市北投區吉利里石牌路一段139號,301856.308,2778604.764,201,53,148,25,8,17,81,27,27,27,2382,1216,1166,390,391,402,391,424,384,824,406,418,12,4,8,33344,33162,1,0,134,0,112Y
423506,市立關渡國中,[112]臺北市北投區關渡里知行路212號,297129.526,2779138.952,31,11,20,11,1,10,9,3,3,3,194,109,85,35,20,37,29,37,36,60,27,33,1,0,1,10355,17630,0,0,28,0,112Y
513501,市立鹽埕國中,[803]高雄市鹽埕區新樂街46號,176799.12,2502780.903,47,14,33,7,2,5,15,5,5,5,364,179,185,68,64,55,56,56,65,154,86,68,6,3,3,16045,16009,1,0,25,0,112Y
521301,私立明誠高中附設國中,[804]高雄市鼓山區中華一路97號,177250.403,2507465.03,0,0,0,0,0,0,11,3,4,4,331,173,158,57,45,55,50,61,63,96,51,45,4,2,2,0,0,0,0,0,0,112Y
521303,私立大榮高中附設國中,[804]高雄市鼓山區大榮街1號,176027.198,2506107.002,0,0,0,0,0,0,7,3,2,2,210,125,85,62,39,37,30,26,16,38,22,16,0,0,0,0,0,0,0,0,0,112Y
523301,市立鼓山高中附設國中,[804]高雄市鼓山區明德路2號,175455.853,2505867,0,0,0,0,0,0,14,4,4,6,331,183,148,62,35,53,38,68,75,142,75,67,19,12,7,0,0,0,0,0,0,112Y
523502,市立壽山國中,[804]高雄市鼓山區鼓山二路37巷108號,175840.86,2503864.941,29,10,19,7,1,6,9,3,3,3,143,67,76,20,32,22,19,25,25,64,31,33,3,1,2,48287,14206,0,0,68,0,112Y
523503,市立明華國中,[804]高雄市鼓山區明誠三路582號,178226.801,2507016.02,130,35,95,14,3,11,54,18,18,18,1618,832,786,263,251,272,248,297,287,583,299,284,13,3,10,37420,31929,1,0,83,0,112Y
523504,市立七賢國中,[804]高雄市鼓山區美術東三路110號,176958.718,2506542.872,119,34,85,13,1,12,48,16,16,16,1414,754,660,259,219,244,222,251,219,417,202,215,37,26,11,56839,24316,1,0,72,0,112Y
533501,市立左營國中,[813]高雄市左營區曾子路281號,178762.822,2508955.262,159,49,110,16,3,13,65,22,21,22,1663,867,796,294,247,285,265,288,284,578,283,295,30,16,14,40704,31237,1,0,93,0,112Y
533502,市立大義國中,[813]高雄市左營區翠華路687號,177330.854,2508377.503,43,11,32,9,2,7,15,5,5,5,266,133,133,51,49,43,37,39,47,90,55,35,8,3,5,35331,15448,1,0,42,0,112Y
533503,市立立德國中,[813]高雄市左營區實踐路101號,176840.5,2510040.106,29,11,18,6,2,4,10,3,3,4,148,78,70,19,24,25,23,34,23,62,29,33,17,10,7,30916,14418,0,0,36,0,112Y
533504,市立龍華國中,[813]高雄市左營區自由二路2號,178987.79,2506484.02,137,30,107,14,3,11,53,19,16,18,1481,756,725,255,246,238,230,263,249,573,300,273,10,8,2,35428,37789,1,0,100,0,112Y
533505,市立福山國中,[813]高雄市左營區重信路215號,179591.481,2509126.861,168,48,120,17,5,12,69,23,23,23,1850,957,893,319,284,308,287,330,322,627,346,281,33,8,25,32353,44086,1,0,105,0,112Y
533506,市立文府國中,[813]高雄市左營區福山里文府路401號,179680.04,2510270.2,63,22,41,9,1,8,25,8,8,9,662,347,315,109,102,105,103,133,110,251,125,126,14,4,10,34202,12236,1,0,39,0,112Y
540301,國立中山大學附屬國光高中附設國中,[811]高雄市楠梓區後昌路512號,178584,2512140.008,0,0,0,0,0,0,18,6,6,6,530,272,258,91,86,78,98,103,74,175,84,91,8,4,4,0,0,0,0,0,0,112Y
543501,市立楠梓國中,[811]高雄市楠梓區楠梓路336號,180925.755,2514978.211,147,44,103,15,3,12,59,20,20,19,1709,869,840,281,294,303,277,285,269,572,274,298,39,20,19,45570,29092,1,0,102,0,112Y
543502,市立右昌國中,[811]高雄市楠梓區興昌里盛昌街161號,176745.022,2512744.182,89,35,54,12,0,12,32,11,10,11,808,465,343,152,124,132,114,181,105,306,154,152,26,17,9,34745,30545,1,0,73,0,112Y
543503,市立後勁國中,[811]高雄市楠梓區加昌路180號,179758.485,2513756.343,53,10,43,9,3,6,18,6,5,7,407,214,193,67,56,66,57,81,80,150,81,69,14,7,7,30834,19840,1,0,48,0,112Y
543504,市立國昌國中,[811]高雄市楠梓區德民路1010號,176661.423,2513392.201,139,38,101,15,1,14,57,19,19,19,1636,818,818,269,295,260,246,289,277,581,286,295,39,18,21,32590,40885,1,0,94,0,112Y
543505,市立翠屏國中(小),[811]高雄市楠梓區翠屏路135號,178041.061,2514497.804,36,13,23,10,4,6,12,4,4,4,275,136,139,45,40,49,42,42,57,85,51,34,13,4,9,48138,43025,1,0,91,0,112Y
551301,私立立志高中附設國中,[807]高雄市三民區立志街42號,180767.239,2505945.95,0,0,0,0,0,0,16,5,5,6,529,294,235,104,80,95,70,95,85,219,123,96,4,2,2,0,0,0,0,0,0,112Y
551303,南海月光實驗學校附設國中,[807]高雄市三民區大中一路110巷52弄15號,180743.57,2508248.024,0,0,0,0,0,0,3,1,1,1,33,2,31,2,15,0,7,0,9,13,0,13,0,0,0,0,0,0,0,0,0,112Y
553501,市立鼎金國中,[807]高雄市三民區鼎山街445號,180221.71,2506229.972,66,17,49,7,1,6,24,8,8,8,501,254,247,79,83,82,87,93,77,170,86,84,10,5,5,37077,18770,1,0,45,0,112Y
553502,市立三民國中,[807]高雄市三民區十全一路200號,178877.756,2505221.606,89,27,62,11,3,8,32,11,10,11,874,428,446,145,143,140,143,143,160,323,143,180,11,6,5,31152,33400,1,0,71,0,112Y
553503,市立民族國中,[807]高雄市三民區覺民路363號,181455.632,2504514.76,69,12,57,9,4,5,23,7,8,8,437,248,189,86,65,79,59,83,65,140,82,58,11,4,7,32402,22646,0,0,87,0,112Y
553504,市立陽明國中,[807]高雄市三民區義華路166號,182207.843,2504916.919,224,53,171,20,4,16,92,31,30,31,2551,1304,1247,458,405,395,393,451,449,890,484,406,20,12,8,41547,42632,1,0,144,0,112Y
553505,市立正興國中,[807]高雄市三民區覺民路850號,180076.787,2505073.941,130,33,97,15,3,12,49,16,16,17,1366,700,666,248,202,206,229,246,235,468,244,224,16,10,6,27195,25494,1,0,95,0,112Y
563301,市立新興高中附設國中,[800]高雄市新興區五福二路218號,178455.473,2502863.317,0,0,0,0,0,0,18,6,7,5,411,183,228,68,76,67,80,48,72,147,73,74,1,1,0,0,0,0,0,0,0,112Y
573501,市立前金國中,[801]高雄市前金區六合二路278號,177064.946,2503415.918,58,19,39,8,2,6,19,6,6,7,321,169,152,54,54,50,37,65,61,151,90,61,19,14,5,22870,20895,1,0,68,0,112Y
580301,國立高師大附中附設國中,[802]高雄市苓雅區凱旋二路89號,180316.99,2503085.7,0,0,0,0,0,0,12,4,4,4,340,183,157,52,54,60,59,71,44,112,63,49,2,0,2,0,0,0,0,0,0,112Y
581301,私立復華高中附設國中,[802]高雄市苓雅區民權一路42號,179392.409,2502561.876,0,0,0,0,0,0,15,5,5,5,587,373,214,125,75,133,58,115,81,193,113,80,3,1,2,0,0,0,0,0,0,112Y
581302,天主教道明中學附設國中,[802]高雄市苓雅區建國一路354號,180422.199,2503844.903,0,0,0,0,0,0,29,9,10,10,1030,511,519,154,156,185,178,172,185,414,215,199,9,3,6,0,0,0,0,0,0,112Y
583301,市立中正高中附設國中,[802]高雄市苓雅區中正一路8號,182031.859,2503075.228,0,0,0,0,0,0,19,6,6,7,433,202,231,69,74,66,72,67,85,177,86,91,8,1,7,0,0,0,0,0,0,112Y
583501,市立苓雅國中,[802]高雄市苓雅區四維三路176號,178596.046,2502155.871,56,12,44,10,1,9,17,6,6,5,412,183,229,62,71,67,78,54,80,178,81,97,10,2,8,21962,17605,1,0,39,0,112Y
583502,市立五福國中,[802]高雄市苓雅區五福一路12號,179906.143,2503362.465,201,42,159,16,2,14,84,28,28,28,2554,1342,1212,440,423,433,391,469,398,893,477,416,20,12,8,42974,35589,1,0,110,0,112Y
583503,市立大仁國中,[802]高雄市苓雅區建國一路148號,181073.047,2503793.897,44,10,34,9,2,7,14,4,5,5,231,139,92,39,27,44,30,56,35,97,49,48,11,8,3,19256,15903,1,0,52,0,112Y
583505,市立英明國中,[802]高雄市苓雅區英明路147號,180546.359,2501837.287,71,20,51,10,3,7,25,8,8,9,552,311,241,110,79,96,90,105,72,197,117,80,6,3,3,19820,34353,1,0,68,0,112Y
593302,市立瑞祥高中附設國中,[806]高雄市前鎮區班超路63號,180577.074,2500392.806,0,0,0,0,0,0,45,15,15,15,1039,541,498,174,147,185,153,182,198,433,201,232,7,4,3,0,0,0,0,0,0,112Y
593501,市立獅甲國中,[806]高雄市前鎮區中山三路43號,178891.053,2500719.828,40,12,28,8,2,6,14,5,4,5,263,144,119,49,48,41,38,54,33,107,49,58,7,3,4,32407,16897,1,0,39,0,112Y
593502,市立前鎮國中,[806]高雄市前鎮區新衙路17號,180184.421,2498308.22,61,18,43,9,2,7,22,7,7,8,515,255,260,81,83,87,70,87,107,173,82,91,35,12,23,61646,17664,1,0,55,0,112Y
593503,市立瑞豐國中,[806]高雄市前鎮區瑞興街99號,181232.633,2501372.828,33,8,25,8,2,6,12,4,4,4,259,139,120,47,37,39,47,53,36,91,56,35,6,1,5,28925,15137,1,0,26,0,112Y
593504,市立光華國中,[806]高雄市前鎮區和平二路170號,180394.902,2501348.329,93,21,72,11,4,7,31,10,10,11,812,418,394,146,126,132,125,140,143,306,158,148,11,8,3,27310,17864,1,0,71,0,112Y
593505,市立興仁國中,[806]高雄市前鎮區德昌路345號,179452.499,2498640.574,15,8,7,6,0,6,5,2,1,2,82,42,40,15,10,10,13,17,17,17,11,6,9,4,5,28644,18582,1,0,24,0,112Y
603501,市立旗津國中,[805]高雄市旗津區中洲二路207號,176609,2498880.008,27,8,19,5,0,5,10,3,4,3,221,115,106,33,43,42,28,40,35,79,45,34,1,0,1,36085,18901,1,0,42,0,112Y
610405,國立高餐大附屬餐旅中學附設國中,[812]高雄市小港區松和路40號,185393.163,2496386.201,0,0,0,0,0,0,9,3,3,3,270,90,180,27,63,35,55,28,62,89,39,50,6,1,5,0,0,0,0,0,0,112Y
613501,市立小港國中,[812]高雄市小港區平和南路185號,181956.733,2496392.682,97,25,72,11,4,7,36,11,12,13,911,473,438,156,151,154,138,163,149,375,198,177,44,17,27,36971,36355,1,0,70,0,112Y
613502,市立鳳林國中,[812]高雄市小港區龍鳳路559號,182984.517,2491463.937,29,10,19,5,2,3,8,2,3,3,149,77,72,17,22,25,28,35,22,57,32,25,2,1,1,30120,14835,1,0,27,0,112Y
613503,市立中山國中,[812]高雄市小港區漢民路352號,183750.932,2496378.872,128,43,85,13,6,7,51,17,17,17,1248,618,630,202,195,178,212,238,223,478,249,229,57,28,29,29873,27348,1,0,91,0,112Y
613504,市立明義國中,[812]高雄市小港區明義街2號,185038.271,2498136.896,98,26,72,12,3,9,36,11,12,13,883,453,430,132,134,147,137,174,159,306,158,148,29,13,16,70441,38981,1,0,102,0,112Y
